simulation,scenario,elec_step_0,elec_step_1,elec_step_2,elec_step_3,elec_step_4,elec_step_5
2976,N:0|U:1,78.085,94.87930136010635,49.01960873442493,54.017885752784565,54.71217390041007,43.017581781068834
2977,N:0|U:0,78.085,99.94638844829431,106.2132528087213,154.33275361662933,81.58364743231452,77.18628763290505
2978,N:0|U:0,78.085,112.37958789190452,811.6149101394476,502.82408609396805,696.3486500142661,682.8121103413006
2979,N:0|U:0,78.085,114.5509106421462,134.82078311789874,38.94938952341323,59.7417268970371,42.789986778049865
2980,N:0|U:0,78.085,59.93661244574574,42.99330576584633,57.958830451260475,-304.89353024180843,-445.1867221736929
2981,N:0|U:1,78.085,113.36414135663445,69.56940413880119,85.99220630920465,76.31722762440603,68.98513304220307
2982,N:1|U:0,78.085,74.33119984339169,108.56157107600754,75.52169048441685,81.11047785772794,40.27964254600276
2983,N:0|U:0,78.085,83.21248470515347,49.03091294680904,24.942778029452004,2.459285460728002,2.4925536679771474
2984,N:0|U:0,78.085,91.83242696292325,71.18763881388354,51.11939465047832,13.554486688102159,7.7628922434618755
2985,N:0|U:0,78.085,85.29481943353937,110.1984959686515,66.64970139703591,69.41123972339444,49.3329891917755
2986,N:0|U:0,78.085,40.2003845822001,33.6347971889051,27.066087419747042,23.322765614358193,34.967534034304386
2987,N:0|U:0,78.085,76.33847830846393,55.21926926532915,36.00286237566303,34.02259743011409,29.715831193610786
2988,N:0|U:1,78.085,77.34853030471218,78.71099225257998,56.72009386722378,47.202847955140996,28.344172571251953
2989,N:0|U:0,78.085,79.01196486679136,29.94104156336957,26.21235286111145,14.628645902285447,19.4414418192757
2990,N:0|U:0,78.085,95.45035485595557,19.701593209852003,23.861431590538583,25.989944632820034,18.753349540020636
2991,N:0|U:0,78.085,94.13939290730215,50.09138143141112,9.907469257987188,6.4765982498896655,6.2624603160467105
2992,N:0|U:1,78.085,140.21102882736,130.09082614389376,133.85027917307917,101.04314869069027,148.6394324877363
2993,N:0|U:0,78.085,141.18939912767283,55.39072233826799,43.60655664250101,60.559545343823736,70.22362204000363
